user_id_clean,alert_count,critical_alert_count,high_alert_count,unresolved_alert_count,unresolved_critical_count,malware_or_ransomware_count,powershell_count,lateral_movement_count,credential_access_count,tampering_count,usb_count,impossible_resolution_count,inactive_user_activity_count,identity_join_review_count,associated_user_count,risk_score,risk_reasons,critical_severity_points,high_severity_points,unresolved_critical_points,malware_ransomware_points,powershell_points,lateral_movement_points,credential_access_points,tampering_points,usb_points,impossible_resolution_points,inactive_user_points,identity_review_points,risk_band,full_name,department,employee_status
EMP10780,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,1 lateral-movement alert(s); 1 identity review concern(s),0,0,0,0,0,2,0,0,0,0,0,1,Low,Vrinda Guha,Innovation,Active
EMP10787,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Lipika Kumer,Operations,Active
EMP10804,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Janya Sinha,Procurement,Active
EMP10853,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,3,1 PowerShell alert(s); 1 identity review concern(s),0,0,0,0,2,0,0,0,0,0,0,1,Low,Nitesh Kara,Legal,Active
EMP10856,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Odika Shanker,Support,Active
EMP10880,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,3,1 lateral-movement alert(s); 1 identity review concern(s),0,0,0,0,0,2,0,0,0,0,0,1,Low,Advay Sekhon,Operations,
EMP10913,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Tanay Bains,Sales Dept,Active
EMP10931,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,3,1 PowerShell alert(s); 1 identity review concern(s),0,0,0,0,2,0,0,0,0,0,0,1,Low,Sanaya Chaudhary,Customer Care,Active
EMP10968,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Raksha Johal,Supply Chain,
EMP10973,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,volume/low-severity activity only,0,3,0,0,0,0,0,0,0,0,0,0,Low,Varenya Wali,Information Technology,Active
EMP10978,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Girish Tata,Fin,On Leave
EMP10997,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Vrishti Bhandari,Ops Team,Active
EMP11013,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,1 PowerShell alert(s); 1 identity review concern(s),0,0,0,0,2,0,0,0,0,0,0,1,Low,Brijesh Ganesh,Customer Care,Active
EMP11044,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,3,1 PowerShell alert(s); 1 identity review concern(s),0,0,0,0,2,0,0,0,0,0,0,1,Low,Mugdha Khare,Sales,On Leave
EMP11071,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Faqid Dani,Hr Dept,
EMP11077,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,1 inactive-user event(s),0,0,0,0,0,0,0,0,0,0,3,0,Low,Veer Sekhon,Sales,Disabled
EMP11087,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3,volume/low-severity activity only,0,3,0,0,0,0,0,0,0,0,0,0,Low,Andrew Date,Sales,Active
EMP11102,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Nidra Sengupta,Ops,Active
EMP11105,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Neel Soman,Operations Dept,Active
EMP11127,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1 inactive-user event(s),0,0,0,0,0,0,0,0,0,0,3,0,Low,Kritika Gole,It Support,Inactive
EMP11147,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Yashodhara Minhas,Support,Active
EMP11149,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Ekaraj Kaur,Marketing Dept,Active
EMP11153,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Zehaan Ahluwalia,Research And Development,Active
EMP11195,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,3,1 PowerShell alert(s); 1 identity review concern(s),0,0,0,0,2,0,0,0,0,0,0,1,Low,,,
EMP11268,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Krishna Babu,Innovation,Active
EMP11273,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Krisha Natarajan,Ops Team,Active
EMP11317,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Ganga Goswami,Human Resource,Active
EMP11341,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,1 inactive-user event(s),0,0,0,0,0,0,0,0,0,0,3,0,Low,Chaman Andra,Call Center,Inactive
EMP11386,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Manthan Rajagopal,Ops Team,On Leave
EMP11395,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Tejas Sami,Support,Active
EMP11414,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,3,1 PowerShell alert(s); 1 identity review concern(s),0,0,0,0,2,0,0,0,0,0,0,1,Low,Maanav Grover,Research And Development,
EMP11419,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Daksha Sabharwal,Hr,Active
EMP11453,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Aadi Sharma,Sales,Active
EMP11473,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Qushi Peri,Procurement Team,Active
EMP11565,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Aadi Arya,Customer Care,Active
EMP11573,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,3,1 lateral-movement alert(s); 1 identity review concern(s),0,0,0,0,0,2,0,0,0,0,0,1,Low,Jagrati Dutt,Sales,Active
EMP11673,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1 inactive-user event(s),0,0,0,0,0,0,0,0,0,0,3,0,Low,Arya Dhillon,Operations,Disabled
EMP11676,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,1 credential-access alert(s); 1 identity review concern(s),0,0,0,0,0,0,2,0,0,0,0,1,Low,Balhaar Swaminathan,Purch,Active
EMP11702,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,3,1 lateral-movement alert(s); 1 identity review concern(s),0,0,0,0,0,2,0,0,0,0,0,1,Low,Hemang Bakshi,Customer Care,On Leave
EMP11766,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Indali Pandey,Sales,Active
EMP11770,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,3,1 lateral-movement alert(s); 1 identity review concern(s),0,0,0,0,0,2,0,0,0,0,0,1,Low,Pranit Goel,Research And Development,Active
EMP11812,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Zinal Varty,Procurement Team,Active
EMP11837,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Qabil Parikh,Sales Dept,Active
EMP11879,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,1 credential-access alert(s); 1 identity review concern(s),0,0,0,0,0,0,2,0,0,0,0,1,Low,Ethan Sekhon,Accounts,On Leave
EMP11887,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,1 lateral-movement alert(s); 1 identity review concern(s),0,0,0,0,0,2,0,0,0,0,0,1,Low,Chavvi Bakshi,People Team,Active
EMP11898,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,volume/low-severity activity only,0,3,0,0,0,0,0,0,0,0,0,0,Low,Hemani Dada,Sales Dept,Active
EMP11899,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,1 lateral-movement alert(s); 1 identity review concern(s),0,0,0,0,0,2,0,0,0,0,0,1,Low,Rayaan Srinivas,Customer Support,Active
EMP11911,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Joshua Ahluwalia,Marketing,
EMP11913,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,1 PowerShell alert(s); 1 identity review concern(s),0,0,0,0,2,0,0,0,0,0,0,1,Low,Darpan Randhawa,Business Sales,Active
EMP11939,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,3,1 PowerShell alert(s); 1 identity review concern(s),0,0,0,0,2,0,0,0,0,0,0,1,Low,Ekbal Walia,Sales Team,Active
EMP11986,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Yahvi Bhat,Customer Care,Active
EMP11991,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Harsh Talwar,Fin,Active
EMP11994,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,3,1 credential-access alert(s),0,0,0,0,0,0,2,0,0,1,0,0,Low,Gavin Bakshi,Legal,
EMP12006,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,1 credential-access alert(s); 1 identity review concern(s),0,0,0,0,0,0,2,0,0,0,0,1,Low,Ladli Dada,Legal,Active
EMP12011,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,volume/low-severity activity only,0,3,0,0,0,0,0,0,0,0,0,0,Low,Wishi Ganesh,Procurement Team,Active
EMP12034,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3,volume/low-severity activity only,0,3,0,0,0,0,0,0,0,0,0,0,Low,Lohit Toor,Accounts,Active
EMP12132,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,3,1 PowerShell alert(s); 1 identity review concern(s),0,0,0,0,2,0,0,0,0,0,0,1,Low,Daksha Ratti,Mktg,Active
EMP12138,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Anita Varughese,Sales Dept,Active
EMP12146,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,3,1 credential-access alert(s); 1 identity review concern(s),0,0,0,0,0,0,2,0,0,0,0,1,Low,Ranbir Om,Mkt,Active
EMP12183,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,1 PowerShell alert(s); 1 identity review concern(s),0,0,0,0,2,0,0,0,0,0,0,1,Low,Faris Rama,Research And Development,Active
EMP12200,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Yatan Panchal,Hr Dept,Active
EMP12207,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Yutika Dugar,Legal,Active
EMP12221,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,3,1 credential-access alert(s); 1 identity review concern(s),0,0,0,0,0,0,2,0,0,0,0,1,Low,Faris Shukla,Customer Support,Active
EMP12230,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Chakradev Loyal,Hr,Active
EMP12242,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Adya Deep,Information Technology,Active
EMP12252,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Advay Ray,Human Resources,Active
EMP12269,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Eesha Pant,Ops Team,Active
EMP12344,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Keya Khatri,Human Resource,Active
EMP12380,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,1 inactive-user event(s),0,0,0,0,0,0,0,0,0,0,3,0,Low,Ryan Arya,Customer Support,Inactive
EMP12382,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,volume/low-severity activity only,0,3,0,0,0,0,0,0,0,0,0,0,Low,Girik Shere,People Team,Active
EMP12396,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,1 inactive-user event(s),0,0,0,0,0,0,0,0,0,0,3,0,Low,Tanay Dani,It,Inactive
EMP12455,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,3,1 credential-access alert(s); 1 identity review concern(s),0,0,0,0,0,0,2,0,0,0,0,1,Low,Devansh Deshmukh,Ops,Active
EMP12463,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Daksha Dube,Human Resources,Active
EMP12469,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,1 inactive-user event(s),0,0,0,0,0,0,0,0,0,0,3,0,Low,Quincy Bhandari,Finance,Disabled
EMP12504,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Jatin Das,Mkt,Active
EMP12508,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Yashica Kumer,Hr,Active
EMP12510,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Mohammed Modi,Compliance,Active
EMP12511,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,1 inactive-user event(s),0,0,0,0,0,0,0,0,0,0,3,0,Low,Ekani Subramanian,Human Resource,Inactive
EMP12549,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Neel Chad,Operations,On Leave
EMP12619,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Upadhriti Kannan,Support,Active
EMP12665,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Urvi Dua,Legal,Active
EMP12707,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Indira Pant,Mkt,Active
EMP12758,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,3,1 credential-access alert(s); 1 identity review concern(s),0,0,0,0,0,0,2,0,0,0,0,1,Low,Chasmum Vig,Finance Dept,Active
EMP12779,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Tanveer Bahri,Finance Dept,Active
EMP12809,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Saanvi Prabhu,Marketing Dept,Active
EMP12828,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Siddharth Cheema,It,Active
EMP12832,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,3,1 PowerShell alert(s); 1 identity review concern(s),0,0,0,0,2,0,0,0,0,0,0,1,Low,Mason Raman,Legal Dept,Active
EMP12837,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Amara Kade,Innovation,Active
EMP12848,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Mekhala Singhal,Finance,Active
EMP12876,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Faqid Gaba,Hr Dept,Active
EMP12880,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Panini Rau,Finance Dept,Active
EMP12884,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Panini Gaba,It,Active
EMP12925,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Isha Gokhale,Purchase,Active
EMP12940,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Aryan Prabhu,Mktg,Active
EMP12954,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Jagat Agate,Customer Care,Active
EMP12978,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Ria Thakkar,Legal,Active
EMP12982,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,0,0,0,0,Low,Ekavir Karan,Human Resources,Active
EMP10260,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,1 lateral-movement alert(s),0,0,0,0,0,2,0,0,0,0,0,0,Low,Aashi Bal,Sales,Active
EMP12099,4,0,0,3,0,0,0,1,0,0,0,0,0,0,1,2,1 lateral-movement alert(s),0,0,0,0,0,2,0,0,0,0,0,0,Low,Omaja Kapur,It Dept,Active
EMP12973,4,0,0,2,0,0,0,0,1,0,0,0,0,0,1,2,1 credential-access alert(s),0,0,0,0,0,0,2,0,0,0,0,0,Low,Manya Chakrabarti,Operations,Active
EMP10082,3,0,0,2,0,0,0,0,1,0,0,0,0,0,1,2,1 credential-access alert(s),0,0,0,0,0,0,2,0,0,0,0,0,Low,Gabriel Tailor,Hr,Active
EMP10143,3,0,0,2,0,0,0,0,0,0,2,0,0,0,1,2,volume/low-severity activity only,0,0,0,0,0,0,0,0,2,0,0,0,Low,Rushil Chauhan,Customer Care,Active
EMP11033,3,0,0,2,0,0,0,0,1,0,0,0,0,0,1,2,1 credential-access alert(s),0,0,0,0,0,0,2,0,0,0,0,0,Low,Ayushman Andra,Rnd,Active
EMP11306,3,0,0,3,0,0,1,0,0,0,0,0,0,0,1,2,1 PowerShell alert(s),0,0,0,0,2,0,0,0,0,0,0,0,Low,Xalak Swamy,Operations,Active
EMP11490,3,0,0,2,0,0,1,0,0,0,0,0,0,0,1,2,1 PowerShell alert(s),0,0,0,0,2,0,0,0,0,0,0,0,Low,Advaith Shroff,Sales,Active
EMP11627,3,0,0,2,0,0,1,0,0,0,0,0,0,0,1,2,1 PowerShell alert(s),0,0,0,0,2,0,0,0,0,0,0,0,Low,Anthony Chadha,Finance,Active
EMP11877,3,0,0,1,0,0,0,0,0,0,2,0,0,0,1,2,volume/low-severity activity only,0,0,0,0,0,0,0,0,2,0,0,0,Low,Osha Mani,Supply Chain,Active
EMP12608,3,0,0,3,0,0,0,1,0,0,0,0,0,0,1,2,1 lateral-movement alert(s),0,0,0,0,0,2,0,0,0,0,0,0,Low,Nimrat Natt,Compliance,Active
EMP10048,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1 credential-access alert(s),0,0,0,0,0,0,2,0,0,0,0,0,Low,George Dayal,Brand Team,Active
EMP10188,2,0,0,2,0,0,0,0,1,0,0,0,0,0,1,2,1 credential-access alert(s),0,0,0,0,0,0,2,0,0,0,0,0,Low,Wakeeta Srivastava,Sales Dept,Active
EMP10328,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,1 lateral-movement alert(s),0,0,0,0,0,2,0,0,0,0,0,0,Low,Radha Sidhu,Legal,Active
EMP10381,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,1 lateral-movement alert(s),0,0,0,0,0,2,0,0,0,0,0,0,Low,Tanveer Sankar,Ops,Active
EMP10404,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,1 PowerShell alert(s),0,0,0,0,2,0,0,0,0,0,0,0,Low,Yochana Kannan,It Dept,Active
EMP10546,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1 lateral-movement alert(s),0,0,0,0,0,2,0,0,0,0,0,0,Low,Bhanumati Ranganathan,Human Resources,Active
EMP10554,2,0,0,2,0,0,0,1,0,0,0,0,0,0,1,2,1 lateral-movement alert(s),0,0,0,0,0,2,0,0,0,0,0,0,Low,Shaurya Talwar,Operations Dept,Active
EMP10572,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1 credential-access alert(s),0,0,0,0,0,0,2,0,0,0,0,0,Low,Baljiwan Yadav,R&D,Active
EMP10886,2,0,0,1,0,0,0,0,0,0,2,0,0,0,1,2,volume/low-severity activity only,0,0,0,0,0,0,0,0,2,0,0,0,Low,Veda Dani,Fin,Active
EMP10911,2,0,0,2,0,0,1,0,0,0,0,0,0,0,1,2,1 PowerShell alert(s),0,0,0,0,2,0,0,0,0,0,0,0,Low,Unnati Krishnan,Ops,Active
EMP10939,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,1 lateral-movement alert(s),0,0,0,0,0,2,0,0,0,0,0,0,Low,Karan Mutti,Marketing,Active
EMP11000,2,0,0,2,0,0,1,0,0,0,0,0,0,0,1,2,1 PowerShell alert(s),0,0,0,0,2,0,0,0,0,0,0,0,Low,Chanakya Bali,Ops,Active
EMP11377,2,0,0,2,0,0,0,0,0,0,2,0,0,0,1,2,volume/low-severity activity only,0,0,0,0,0,0,0,0,2,0,0,0,Low,Yutika Sheth,Human Resources,Active
EMP11728,2,0,0,2,0,0,1,0,0,0,0,0,0,0,1,2,1 PowerShell alert(s),0,0,0,0,2,0,0,0,0,0,0,0,Low,Rushil Bassi,Marketing Dept,Active
EMP11838,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1 PowerShell alert(s),0,0,0,0,2,0,0,0,0,0,0,0,Low,Yamini Ghose,Hr Dept,Active
EMP11853,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1 lateral-movement alert(s),0,0,0,0,0,2,0,0,0,0,0,0,Low,Falak Konda,Operations,Active
EMP11965,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1 credential-access alert(s),0,0,0,0,0,0,2,0,0,0,0,0,Low,Damyanti Madan,Innovation,Active
EMP12021,2,0,0,2,0,0,0,1,0,0,0,0,0,0,1,2,1 lateral-movement alert(s),0,0,0,0,0,2,0,0,0,0,0,0,Low,Rushil Sura,Support,
EMP12165,2,0,0,2,0,0,0,1,0,0,0,0,0,0,1,2,1 lateral-movement alert(s),0,0,0,0,0,2,0,0,0,0,0,0,Low,Samesh Gopal,Finance,Active
EMP12284,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1 PowerShell alert(s),0,0,0,0,2,0,0,0,0,0,0,0,Low,Naksh Kala,It Dept,
EMP12350,2,0,0,2,0,0,0,0,0,0,1,1,0,0,1,2,volume/low-severity activity only,0,0,0,0,0,0,0,0,1,1,0,0,Low,Chatura Chowdhury,Information Tech,Active
EMP12402,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1 credential-access alert(s),0,0,0,0,0,0,2,0,0,0,0,0,Low,Oni Mander,People Team,Active
EMP12459,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1 credential-access alert(s),0,0,0,0,0,0,2,0,0,0,0,0,Low,Amaira Dani,Operations,Active
EMP12492,2,0,0,2,0,0,0,1,0,0,0,0,0,0,1,2,1 lateral-movement alert(s),0,0,0,0,0,2,0,0,0,0,0,0,Low,Jonathan Krish,Legal Dept,Active
EMP12994,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1 PowerShell alert(s),0,0,0,0,2,0,0,0,0,0,0,0,Low,Zansi Dhar,Finance,Active
EMP10025,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1 identity review concern(s),0,0,0,0,0,0,0,0,1,0,0,1,Low,Naveen Johal,Finance,Active
EMP10070,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1 credential-access alert(s),0,0,0,0,0,0,2,0,0,0,0,0,Low,Mekhala Bajwa,Ops Team,Active
EMP10079,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,1 PowerShell alert(s),0,0,0,0,2,0,0,0,0,0,0,0,Low,Reyansh Chauhan,Finance Dept,Active
EMP10101,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1 identity review concern(s),0,0,0,0,0,0,0,0,1,0,0,1,Low,Karan Gill,Legal,Active
EMP10191,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1 credential-access alert(s),0,0,0,0,0,0,2,0,0,0,0,0,Low,Banjeet Baral,Hr,Active
EMP10213,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1 credential-access alert(s),0,0,0,0,0,0,2,0,0,0,0,0,Low,Darpan Tripathi,Sales,Active
EMP10218,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1 credential-access alert(s),0,0,0,0,0,0,2,0,0,0,0,0,Low,Jagat Dasgupta,Customer Support,Active
EMP10242,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1 credential-access alert(s),0,0,0,0,0,0,2,0,0,0,0,0,Low,Upma Wadhwa,Ops,Active
EMP10283,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1 lateral-movement alert(s),0,0,0,0,0,2,0,0,0,0,0,0,Low,Eshana Sahni,Brand Team,Active
