full_name,role,user_id,department,location,status,hire_date,termination_date,username,hostname,device_id,manager_username,device_id_conflict,device_user_count
Anirudh Ahuja,Officer,EMP11346,Human Resources,,Active,2023-02-27 18:33:39,,anirudh.ahuja57,LPT-11346,DEV36744,,False,1
Wridesh Bedi,Consultant,EMP10569,IT,Work From Home,Active,2024-08-06 12:52:35,,wridesh.bedi4,WS-10569,,,False,0
Naksh Madan,Trainee,EMP11758,Procurement,Branch Office,Disabled,2020-12-26 16:15:49,2022-03-04 04:09:50,naksh.madan88,VDR-11758,DEV68283,manager719,False,1
Alexander Dhar,Administrator,EMP11816,Finance,Data Center,Active,2021-12-06 11:40:37,,alexander.dhar96,LPT-11816,DEV28653,,False,1
Dev Barad,Analyst,EMP12065,Procurement,Remote,Active,2025-09-11 22:43:00,,dev.barad20,LPT-12065,DEV91082,manager491,False,1
Ryan Tella,Director,EMP10127,Finance,Regional Office,Active,2022-05-19 02:56:13,,,LPT-10127,,manager479,False,0
Ladli Dada,Manager,EMP12006,Legal,,Active,2025-09-06 00:27:15,,,LPT-12006,DEV68653,manager414,False,1
Imaran Dayal,Executive,EMP10980,Procurement,Head Office,Disabled,2024-10-04 03:36:32,,imaran.dayal67,LPT-10980,,manager300,False,0
Anjali Ganesan,Manager,EMP10190,Brand,,Active,2021-07-14 15:48:00,,anjali.ganesan67,,DEV20345,manager428,False,1
Ranveer Rattan,Consultant,EMP11139,Operations,Regional Office,Active,2023-02-28 11:55:44,,ranveer.rattan17,WS-11139,DEV87189,manager382,False,1
Charita Kala,Manager,EMP10992,Procurement,Branch Office,Active,2025-06-27 04:01:18,,charita.kala61,VDR-10992,,unknown,False,0
Yatan Randhawa,Engineer,EMP10699,Operations,Branch Office,Active,2024-03-27 17:16:31,,yatan.randhawa50,WS-10699,DEV89242,,False,1
Hemani Bose,Trainee,EMP10606,Operations,,Active,,,hemani.bose33,WS-10606,,manager630,False,0
Bhavika Subramanian,Director,EMP10180,Customer Support,Head Office,Active,2020-05-28 08:27:24,,bhavika.subramanian78,WS-10180,DEV41147,manager754,False,1
Abeer Bhatnagar,Director,EMP10301,Finance,Work From Home,Active,2025-01-31 17:10:46,,abeer.bhatnagar33,WS-10301,DEV19694,manager510,False,1
Jason Memon,Manager,EMP12544,Finance,Warehouse,Active,2024-08-16 05:18:42,,jason.memon54,WS-12544,DEV35767,manager110,False,1
Isha Mand,Engineer,EMP12860,Marketing,Branch Office,On Leave,2022-03-10 06:41:00,,isha.mand56,LPT-12860,,,False,0
Charan Dua,Specialist,EMP11060,R&D,Work From Home,Active,2026-05-18 21:46:12,,charan.dua15,LPT-11060,DEV34331,manager877,False,1
Samarth Patla,Engineer,EMP12964,Legal,Branch Office,Active,2021-02-25 13:17:26,,samarth.patla52,VDR-12964,DEV78066,unknown,False,1
Vanya Atwal,Administrator,EMP12565,Operations,Data Center,Active,2020-01-31 05:23:52,,vanya.atwal53,LPT-12565,DEV29403,manager270,False,1
Vihaan Oak,Manager,EMP11069,Procurement,Remote,On Leave,2025-12-13 06:28:49,,vihaan.oak52,WS-11069,,,False,0
Dominic Talwar,Consultant,EMP12524,Supply Chain,Work From Home,Active,2024-11-21 21:00:08,,dominic.talwar30,LPT-12524,DEV12832,,False,1
Avni Sani,Engineer,EMP12205,IT,Regional Office,Disabled,2023-06-10 01:07:48,,avni.sani5,LPT-12205,DEV69905,manager936,False,1
Hema Agate,Consultant,EMP11243,Compliance,,Active,2024-03-14 14:24:00,,,WS-11243,DEV35971,manager381,False,1
Jacob Ranganathan,Officer,EMP10016,Finance,,Active,2024-02-27 00:00:00,,jacob.ranganathan48,VDR-10016,DEV10074,manager471,True,2
Bhanumati Ranganathan,Officer,EMP10546,Human Resources,,Active,2024-11-17 11:06:49,,bhanumati.ranganathan44,WS-10546,,manager864,False,0
Nitesh Garg,Officer,EMP10658,Operations,Data Center,Active,2025-03-16 14:02:07,,nitesh.garg36,VDR-10658,DEV37504,,False,1
Sachi Sane,Trainee,EMP12787,Customer Support,Branch Office,Active,2022-07-15 16:37:19,,sachi.sane26,LPT-12787,DEV70243,manager929,False,1
Henry Nori,Analyst,EMP12818,Sales,Branch Office,Active,2022-03-25 00:00:00,,henry.nori8,WS-12818,DEV27728,manager805,False,1
Qabil Sharma,Manager,EMP11504,IT,,Active,2021-04-11 07:24:41,,qabil.sharma49,LPT-11504,DEV50541,manager896,False,1
Ira Bhatnagar,Manager,EMP10959,IT,Data Center,Active,2021-11-19 05:47:07,,ira.bhatnagar90,WS-10959,DEV35295,manager876,False,1
Janani Dugar,Executive,EMP12331,Customer Support,Work From Home,Active,2020-02-13 23:48:00,,janani.dugar16,LPT-12331,DEV59955,manager259,False,1
Harita Koshy,Consultant,EMP10797,Procurement,Work From Home,Active,2022-05-24 08:01:45,,harita.koshy69,LPT-10797,DEV11690,manager596,False,1
Aahana Rama,Specialist,EMP10225,Customer Support,Work From Home,Disabled,2022-01-22 11:29:04,2022-12-29 21:53:18,aahana.rama22,WS-10225,DEV29369,manager551,False,1
Qadim Mallick,Analyst,EMP12074,Innovation,,Active,2021-05-18 14:16:00,,qadim.mallick75,VDR-12074,DEV32849,manager352,False,1
Kamya Ganesan,Analyst,EMP11799,Legal,,Inactive,,2023-09-21 20:36:11,kamya.ganesan47,WS-11799,,manager475,False,0
Kamya Deo,Specialist,EMP12485,Customer Support,Branch Office,Active,2024-04-21 00:00:00,,kamya.deo83,,DEV14906,manager279,False,1
Luke Puri,Director,EMP12277,Human Resources,Warehouse,Active,2026-05-20 10:48:28,,luke.puri22,VDR-12277,DEV15827,,False,1
Samarth Kanda,Analyst,EMP12085,Sales,,Active,2023-12-31 12:56:00,,,LPT-12085,DEV10643,manager803,False,1
Madhav Murthy,Officer,EMP11693,Sales,Data Center,Active,2022-08-14 22:43:00,,madhav.murthy19,,DEV64571,,False,1
Anjali Bhalla,Director,EMP11045,R&D,,Active,2024-02-06 12:34:00,,anjali.bhalla61,VDR-11045,DEV66810,manager490,False,1
Kavya Pandit,Officer,EMP10469,R&D,Work From Home,Active,2021-02-02 20:50:23,,kavya.pandit75,,DEV85832,manager773,False,1
Balendra Chada,Administrator,EMP10954,Customer Support,Data Center,Active,2022-09-15 22:27:00,,balendra.chada93,LPT-10954,DEV90012,,False,1
Irya Mall,Specialist,EMP12735,Brand,Branch Office,Active,2020-07-01 00:00:00,,irya.mall82,LPT-12735,DEV25459,manager977,False,1
Gabriel Dugal,Executive,EMP10639,Innovation,Branch Office,Active,2026-07-03 08:08:55,,gabriel.dugal63,LPT-10639,,,False,0
Darsh Bera,Director,EMP12863,R&D,,Active,2021-08-22 23:13:03,,darsh_bera88,VDR-12863,DEV31410,unknown,False,1
Karan Goda,Administrator,EMP11218,Marketing,Regional Office,Disabled,2023-07-12 11:30:18,2023-07-18 22:30:35,karan.goda65,WS-11218,,,False,0
Ikshita Sampath,Executive,EMP11158,IT,Branch Office,Active,2025-05-03 05:10:10,,ikshita.sampath2,LPT-11158,DEV45082,manager911,False,1
Nihal Varkey,Executive,EMP11415,Finance,Branch Office,Active,2020-06-11 00:00:00,,nihal.varkey79,WS-11415,DEV10032,manager926,False,1
Gaurav Bains,Administrator,EMP12934,Procurement,Work From Home,Active,2023-10-29 07:40:41,,gaurav.bains91,VDR-12934,DEV36659,manager853,False,1
Varsha Gulati,Trainee,EMP11527,Human Resources,Branch Office,Active,2026-03-25 15:21:27,,,VDR-11527,DEV19697,manager255,False,1
Ekantika Venkataraman,Specialist,EMP11300,IT,Data Center,On Leave,2023-12-24 17:40:57,,,LPT-11300,,unknown,False,0
Chakrika Ratta,Officer,EMP12952,Innovation,Warehouse,Disabled,2021-10-25 19:21:56,2021-11-19 21:38:51,chakrika.ratta76,WS-12952,DEV87286,manager697,False,1
Nicholas Tara,Specialist,EMP11603,Human Resources,Branch Office,Active,2025-06-26 20:08:50,,nicholas.tara41,VDR-11603,DEV55657,unknown,False,1
Leena Dhar,Consultant,EMP10160,IT,Warehouse,Active,2020-04-26 20:11:59,,leena.dhar76,LPT-10160,,manager951,False,0
Abeer Goel,Administrator,EMP11704,Marketing,,Active,2025-07-17 13:25:00,,abeer.goel2,,DEV48810,manager531,False,1
Devika Contractor,Executive,EMP10956,IT,,Active,2020-01-30 18:13:00,,devika.contractor43,LPT-10956,DEV89794,manager523,False,1
Amara Sawhney,Director,EMP10877,Human Resources,Remote,Disabled,2021-04-22 18:19:00,2025-03-22 00:00:00,amara.sawhney88,VDR-10877,,,False,0
Aachal Tara,Executive,EMP11919,Legal,Regional Office,Active,2020-01-24 16:23:48,,aachal.tara39,LPT-11919,DEV30849,manager135,False,1
Ranbir Bobal,Administrator,EMP11884,IT,Data Center,Active,2026-04-21 11:59:53,,ranbir.bobal52,LPT-11884,DEV96231,manager170,False,1
Yatan Panchal,Analyst,EMP12200,Human Resources,,Active,,,yatan.panchal49,VDR-12200,DEV92756,,False,1
Maya Yadav,Trainee,EMP10098,Innovation,Work From Home,Active,,,maya.yadav97,LPT-10098,DEV36680,unknown,False,1
Chaitaly Seshadri,Officer,EMP12912,Marketing,,Active,2023-11-11 21:44:00,,chaitaly.seshadri29,WS-12912,DEV96684,,False,1
Brinda Sibal,Consultant,EMP12557,Human Resources,,Active,2023-08-28 13:12:37,,brinda.sibal86,VDR-12557,,manager514,False,0
Forum Sharma,Consultant,EMP10253,Legal,Data Center,Active,2025-10-22 04:03:52,,forum.sharma83,WS-10253,DEV59479,,False,1
Ira Mohanty,Trainee,EMP10103,Procurement,,Active,2022-12-08 06:18:23,,ira.mohanty76,LPT-10103,DEV68529,manager881,False,1
Urvashi Dugar,Officer,EMP11445,Procurement,Branch Office,Active,2022-11-01 01:14:56,,urvashi_dugar39,VDR-11445,,,False,0
Xavier Sarma,Trainee,EMP11443,Operations,,Active,2021-12-28 22:54:05,,xavier.sarma77,WS-11443,DEV49344,,False,1
Parth Varma,Consultant,EMP11648,Marketing,Regional Office,Inactive,2021-04-20 18:47:26,2024-05-13 16:24:48,parth.varma79,WS-11648,DEV72800,manager393,False,1
Nicholas Tailor,Engineer,EMP10586,Human Resources,Regional Office,Active,,,nicholas.tailor28,WS-10586,DEV52534,manager505,False,1
Tara Devan,Trainee,EMP10627,Operations,Work From Home,Active,2021-09-09 21:12:34,,tara.devan13,,,manager568,False,0
Amrita Saran,Consultant,EMP11696,Sales,Regional Office,Active,2024-11-28 08:37:39,,amrita.saran42,WS-11696,DEV46769,unknown,False,1
Agastya Sule,Specialist,EMP12101,Legal,Head Office,Active,2022-05-24 06:36:50,,agastya.sule56,WS-12101,DEV39910,manager209,False,1
Deepa Verma,Engineer,EMP12199,Finance,Branch Office,Active,2024-06-09 20:44:54,,deepa.verma2,LPT-12199,DEV12133,manager544,False,1
Ethan Setty,Trainee,EMP10403,Customer Support,,Active,2023-05-11 14:44:49,,ethan.setty54,LPT-10403,DEV72424,,False,1
Rachita Peri,Consultant,EMP11154,Compliance,Branch Office,Active,2023-11-28 06:36:34,,rachita.peri30,WS-11154,DEV22280,manager983,False,1
Ekbal Vaidya,Analyst,EMP12255,Finance,Branch Office,Active,2025-12-10 00:00:00,,ekbal.vaidya45,WS-12255,,,False,0
Azad Sahota,Administrator,EMP11682,Compliance,Work From Home,Active,2025-07-27 00:00:00,,azad.sahota28,WS-11682,DEV41558,,False,1
Chakradev Ramaswamy,Officer,EMP12056,Compliance,Regional Office,Active,2022-07-31 04:53:00,,,LPT-12056,DEV99390,manager632,False,1
Triveni Prasad,Engineer,EMP12929,R&D,,Disabled,2026-01-11 00:00:00,2026-03-21 00:00:00,triveni.prasad4,WS-12929,DEV60371,manager453,False,1
Udyati Sangha,Director,EMP10452,Innovation,Regional Office,Active,2026-03-06 21:08:00,,udyati.sangha89,LPT-10452,DEV24818,manager964,False,1
Yauvani Viswanathan,Specialist,EMP12301,People,Data Center,Active,2022-08-24 15:53:59,,yauvani.viswanathan80,LPT-12301,,unknown,False,0
Zayyan Naidu,Manager,EMP11327,Human Resources,Remote,Active,2026-04-03 05:52:00,,zayyan.naidu85,VDR-11327,DEV36982,unknown,False,1
Kalpit Bahri,Director,EMP12049,Operations,Branch Office,Active,2023-08-23 05:18:34,,kalpit.bahri99,LPT-12049,,manager432,False,0
Advay Sekhon,Analyst,EMP10880,Operations,Regional Office,Inactive,2023-03-30 22:34:00,,advay.sekhon37,LPT-10880,DEV81716,manager361,False,1
Deepa Bahl,Engineer,EMP10623,Customer Support,Branch Office,Active,2024-09-01 00:00:00,,deepa.bahl95,VDR-10623,,manager847,False,0
Fitan Vohra,Officer,EMP12393,Procurement,Work From Home,Active,,,fitan.vohra30,WS-12393,DEV73915,manager833,False,1
Bishakha Vohra,Trainee,EMP12856,Procurement,,Active,2021-11-07 00:00:00,,bishakha.vohra41,VDR-12856,DEV37376,,False,1
Lajita Buch,Engineer,EMP11787,Compliance,,Active,2020-12-12 00:00:00,,lajita.buch96,VDR-11787,,manager739,False,0
Ekaraj Bhatnagar,Director,EMP10262,Operations,Data Center,Active,2026-06-01 21:20:29,,ekaraj_bhatnagar68,LPT-10262,DEV49306,manager346,False,1
Xavier Thaker,Specialist,EMP11634,Marketing,Head Office,Active,2026-07-11 09:06:00,,xavier.thaker63,VDR-11634,DEV61834,manager778,False,1
Joshua Patel,Engineer,EMP11438,Customer Support,Remote,Active,2020-12-24 05:15:20,,joshua.patel12,LPT-11438,DEV71300,manager746,False,1
Abhiram Bhatt,Analyst,EMP12198,Customer Support,Regional Office,Inactive,2021-06-05 06:49:32,2021-10-22 10:01:15,abhiram.bhatt67,VDR-12198,DEV83013,unknown,False,1
Theodore Pandya,Analyst,EMP11969,Compliance,Warehouse,Active,,,theodore.pandya55,VDR-11969,,manager966,False,0
Anamika Hegde,Consultant,EMP12520,R&D,Regional Office,Active,2025-05-26 00:00:00,,anamika.hegde80,LPT-12520,DEV53877,,False,1
Hemani Saxena,Administrator,EMP11802,IT,Head Office,Active,2022-06-29 00:00:00,,hemani.saxena71,VDR-11802,DEV43442,manager546,False,1
Raksha Chandra,Engineer,EMP10640,Legal,,Active,2020-07-24 11:28:55,,raksha.chandra35,VDR-10640,DEV36585,manager549,False,1
Tanveer Kapur,Administrator,EMP12385,R&D,Head Office,Active,2020-04-26 15:10:00,,tanveer.kapur63,WS-12385,,manager961,False,0
Teerth Naidu,Director,EMP12598,IT,,Active,2024-02-10 00:00:00,,teerth.naidu2,VDR-12598,DEV49755,,False,1
Ria Dar,Engineer,EMP12915,Finance,Head Office,Active,,,ria.dar13,WS-12915,DEV53158,manager886,False,1
Nathaniel Das,Officer,EMP11959,R&D,Work From Home,Active,2024-06-17 11:37:17,,nathaniel.das13,WS-11959,,,False,0
Maanas Anand,Consultant,EMP10488,IT,Data Center,Active,,,maanas.anand32,,DEV60577,manager629,False,1
Sarthak Baria,Manager,EMP11843,Customer Support,Data Center,Active,,,sarthak.baria90,VDR-11843,DEV39332,manager446,False,1
Arunima Chad,Specialist,EMP11734,IT,Work From Home,Inactive,2024-02-26 19:15:00,,arunima.chad1,,DEV83261,unknown,False,1
Maanas Reddy,Analyst,EMP10146,Finance,Head Office,Active,2023-07-28 08:58:46,,maanas.reddy9,VDR-10146,DEV79531,manager261,False,1
Xavier Bal,Manager,EMP11534,Customer Support,,Disabled,2020-09-29 00:00:00,2024-09-23 00:00:00,xavier.bal12,LPT-11534,,manager295,False,0
Yahvi Bhat,Specialist,EMP11986,Customer Support,Branch Office,Active,2023-01-29 01:53:29,,yahvi.bhat30,WS-11986,DEV97837,manager632,False,1
Sachi Mishra,Executive,EMP11369,Marketing,Head Office,Disabled,2026-06-03 06:47:41,2026-07-31 00:00:00,sachi.mishra30,LPT-11369,DEV82373,unknown,False,1
Hiral Bansal,Administrator,EMP12450,R&D,Branch Office,Active,2022-04-13 00:15:29,,hiral.bansal2,,DEV89669,manager246,False,1
Forum Kala,Specialist,EMP12811,Procurement,Remote,Active,,,forum_kala10,VDR-12811,DEV41965,,False,1
Pahal Sethi,Manager,EMP10659,Customer Support,Data Center,Inactive,2026-01-04 23:14:00,2026-08-29 10:05:29,pahal.sethi94,VDR-10659,DEV89269,,True,2
Chatura Gopal,Director,EMP11794,Procurement,Head Office,Active,2025-09-22 00:00:00,,chatura.gopal50,VDR-11794,DEV45615,manager908,False,1
Ekani Subramanian,Analyst,EMP12511,Human Resources,,Inactive,2022-07-19 00:00:00,2024-07-04 04:56:11,ekani.subramanian65,WS-12511,DEV17994,manager171,False,1
Ishwar Bora,Trainee,EMP10186,R&D,Regional Office,Active,2023-11-22 23:03:00,,ishwar.bora23,LPT-10186,DEV27675,manager306,False,1
Yashodhara Minhas,Trainee,EMP11147,Customer Support,Warehouse,Active,2021-11-15 13:28:00,,yashodhara.minhas2,VDR-11147,DEV78822,manager374,False,1
Yagnesh Dutta,Officer,EMP10608,Customer Support,,Active,,,yagnesh.dutta71,VDR-10608,DEV30278,manager241,False,1
Varsha Sekhon,Engineer,EMP12191,Operations,Regional Office,Active,,,varsha.sekhon93,VDR-12191,DEV26165,unknown,False,1
Yashodhara Desai,Officer,EMP12799,Operations,Warehouse,Inactive,2025-05-06 04:34:00,,yashodhara.desai66,WS-12799,DEV99717,manager775,False,1
Upma Mani,Trainee,EMP11930,Operations,,Inactive,2022-11-15 03:21:24,,upma.mani95,VDR-11930,DEV46216,manager883,False,1
Fitan Om,Director,EMP10197,Customer Support,Warehouse,Active,2025-12-27 08:51:51,,fitan.om64,LPT-10197,DEV44311,manager726,False,1
Forum Kaur,Consultant,EMP12327,Finance,Warehouse,Active,2021-12-29 23:22:36,,forum.kaur45,WS-12327,DEV96412,manager254,True,2
Hamsini Nair,Engineer,EMP10293,Customer Support,Warehouse,Active,2021-06-10 14:57:59,,,VDR-10293,DEV32227,manager408,False,1
Vedika Kala,Engineer,EMP10766,Sales,,Active,,,vedika_kala75,WS-10766,DEV45043,manager164,False,1
Hemang Rana,Executive,EMP10400,Legal,Remote,Active,2020-05-18 14:52:44,,hemang.rana70,WS-10400,DEV58418,manager576,False,1
Osha Chakraborty,Officer,EMP10122,Legal,Remote,Active,2024-07-25 01:43:53,,osha.chakraborty87,LPT-10122,DEV61717,manager477,False,1
Adweta Bera,Officer,EMP10202,R&D,Data Center,Active,2022-09-11 23:17:47,,adweta.bera51,WS-10202,DEV85353,manager560,False,1
Samesh Amble,Director,EMP10835,Legal,Remote,Active,2026-06-29 22:22:00,,samesh.amble26,VDR-10835,,manager119,False,0
Avni Bhagat,Trainee,EMP12294,Legal,Work From Home,Active,,,,LPT-12294,DEV60222,,False,1
Bhavya Morar,Executive,EMP11439,R&D,Data Center,Active,,,bhavya.morar24,VDR-11439,DEV52335,manager134,False,1
Vivaan Sagar,Trainee,EMP11733,Marketing,Branch Office,Active,2021-08-07 07:30:00,,vivaan.sagar91,,DEV13199,manager558,False,1
Fiyaz Mishra,Consultant,EMP11695,Finance,Warehouse,Active,2023-02-23 13:50:05,,fiyaz.mishra48,WS-11695,DEV18273,manager314,False,1
Hemal Rama,Consultant,EMP11707,Finance,Head Office,Inactive,2024-09-12 18:59:15,2024-12-31 00:00:00,hemal_rama76,LPT-11707,DEV16871,manager837,False,1
Girik Upadhyay,Analyst,EMP12999,People,Head Office,Inactive,2021-05-16 00:00:00,,girik.upadhyay76,WS-12999,DEV96003,manager642,False,1
Zehaan Ahluwalia,Engineer,EMP11153,R&D,Remote,Active,2026-05-28 04:07:16,,zehaan.ahluwalia27,WS-11153,,manager556,False,0
Rachana Badami,Executive,EMP11661,Finance,Data Center,Inactive,,2025-10-31 19:58:25,rachana.badami21,LPT-11661,DEV79770,manager816,False,1
Bhavika Mangat,Analyst,EMP12432,Customer Support,Head Office,Active,2020-03-06 01:09:30,,bhavika.mangat15,LPT-12432,,manager863,False,0
Gautami Chaudhary,Trainee,EMP11759,IT,Data Center,Active,2024-06-19 15:54:09,,gautami.chaudhary73,WS-11759,,unknown,False,0
Upkaar Pathak,Trainee,EMP10854,Operations,Regional Office,Active,2021-07-24 00:00:00,,upkaar_pathak71,LPT-10854,DEV16828,manager910,False,1
Gaurangi Patel,Trainee,EMP11589,Operations,,Active,,,gaurangi.patel7,VDR-11589,DEV44494,manager889,False,1
Nandini Sabharwal,Director,EMP12267,Customer Support,Warehouse,Active,2020-12-28 09:55:28,,nandini.sabharwal70,WS-12267,,manager502,False,0
Qadim Kari,Consultant,EMP10641,R&D,Work From Home,Active,2020-05-09 22:47:35,,qadim.kari79,,DEV42346,manager944,True,2
Anjali Sandal,Specialist,EMP10001,People,Data Center,Active,,,anjali.sandal70,LPT-10001,,manager127,False,0
Ladli Chanda,Engineer,EMP12160,IT,Work From Home,Active,2024-09-21 00:00:00,,ladli.chanda88,VDR-12160,,,False,0
Yashvi Korpal,Specialist,EMP10698,R&D,Data Center,Active,2023-08-10 17:01:42,,yashvi.korpal54,VDR-10698,DEV33566,manager560,False,1
Yasti Wagle,Administrator,EMP11636,Finance,Regional Office,Active,2022-06-08 00:00:00,,yasti.wagle42,VDR-11636,DEV62193,manager683,False,1
Gayathri Cherian,Consultant,EMP11291,Innovation,Work From Home,Active,2025-09-26 07:52:00,,gayathri.cherian73,LPT-11291,DEV25917,manager834,False,1
Sarthak Aggarwal,Director,EMP12941,Sales,,Active,2020-10-18 00:00:00,,sarthak.aggarwal71,WS-12941,,manager563,False,0
Ronith Toor,Consultant,EMP12489,Human Resources,,Active,2022-05-17 00:00:00,,ronith.toor73,VDR-12489,,unknown,False,0
Kevin Vig,Engineer,EMP11520,Marketing,,Active,2022-08-09 10:20:30,,kevin.vig54,WS-11520,DEV49795,manager462,False,1
Falak Konda,Consultant,EMP11853,Operations,Work From Home,Active,2020-11-20 23:20:00,,falak.konda81,VDR-11853,DEV58892,manager944,False,1
Chaman Ravi,Administrator,EMP11136,Operations,Remote,Active,,,chaman_ravi35,VDR-11136,DEV64797,manager100,False,1
Krish Nair,Manager,EMP12984,Customer Support,Head Office,Active,2025-11-28 03:58:00,,krish.nair87,WS-12984,DEV77537,manager129,False,1
Libni Ahuja,Executive,EMP11631,Operations,Data Center,Inactive,2023-06-02 20:12:56,2024-01-08 22:02:03,libni.ahuja85,LPT-11631,DEV58730,manager736,False,1
Nakul Sastry,Director,EMP11998,R&D,Regional Office,Active,2021-11-16 00:00:00,,nakul.sastry75,LPT-11998,,manager376,False,0
Urmi Dixit,Analyst,EMP10663,Sales,Regional Office,Active,2020-07-29 00:00:00,,urmi.dixit82,LPT-10663,DEV46913,manager618,False,1
Shaurya Saini,Consultant,EMP10683,Operations,Data Center,Active,2020-12-16 17:28:09,,shaurya.saini86,WS-10683,DEV13966,manager572,False,1
Kala Cheema,Manager,EMP11257,Customer Support,Branch Office,Active,2023-11-06 15:46:01,,kala.cheema20,LPT-11257,DEV57663,,False,1
Girik Merchant,Executive,EMP10317,Customer Support,Data Center,Active,2023-11-02 05:04:11,,girik.merchant23,WS-10317,DEV28388,manager986,False,1
Tripti Karpe,Manager,EMP10648,Human Resources,Head Office,Active,2020-09-22 00:55:01,,tripti.karpe21,VDR-10648,DEV68903,manager493,False,1
Tanmayi Cherian,Specialist,EMP11434,Finance,Remote,Disabled,2022-04-27 13:23:00,,tanmayi.cherian36,WS-11434,,manager402,False,0
Patrick Dewan,Executive,EMP11479,Customer Support,,Active,2021-11-09 06:01:00,,patrick.dewan49,,DEV26186,manager213,False,1
Christopher Rajagopal,Executive,EMP10709,Human Resources,,Active,2023-07-06 23:37:00,,christopher.rajagopal44,LPT-10709,DEV75004,,False,1
Jason Doshi,Executive,EMP11282,Marketing,Regional Office,Active,2020-09-07 18:45:00,,jason.doshi92,LPT-11282,,manager132,False,0
Anvi Mukherjee,Executive,EMP11768,Procurement,Branch Office,Disabled,2023-01-28 19:59:00,,anvi.mukherjee10,VDR-11768,DEV64199,,False,1
Zaitra Hayre,Manager,EMP10972,Operations,Work From Home,Inactive,2023-10-04 23:49:29,2026-05-10 00:00:00,zaitra.hayre49,LPT-10972,DEV18126,manager167,False,1
